id	title	rank	probability
8323	Kranbilsförare	4045	0,79
8333	Kranförare	6995	0,97
2139	Kravanalytiker, IT	338	0,015
7221	Kreatursskötare	6270	0,95
4212	Kreditansvarig, bank	7685	0,98
4212	Kreditbedömare	7685	0,98
4212	Kreditberedare	7685	0,98
4212	Kreditbevakare	7685	0,98
1231	Kreditchef, funktions- eller mellanchef	1104	0,069
2411	Kreditchef, verksamhetsnära chef	1104	0,069
4212	Kreditgivare	7685	0,98
4212	Kredithandläggare	7685	0,98
4212	Kreditman	7685	0,98
4212	Kreditrådgivare	7685	0,98
5142	Krematoriearbetare	3166	0,54
5142	Krematorieassistent	3166	0,54
5142	Krematoriebiträde	3166	0,54
5142	Krematoriemästare	3166	0,54
5142	Krematorietekniker	3166	0,54
5142	Krematorievaktmästare	3166	0,54
3114	Kretskortsdesigner	4357	0,84
3114	Kretskortskonstruktör	4357	0,84
8282	Kretskortsmontör	7685	0,98
8282	Kretskortsprovare	7685	0,98
2432	Krigsarkivarie	3991	0,76
3450	Kriminalassistent	2779	0,34
3450	Kriminalinspektör	2779	0,34
3450	Kriminalkommissarie	2779	0,34
3450	Kriminaltekniker	2779	0,34
5153	Kriminalvårdare	3322	0,6
5153	Kriminalvårdsassistent	3322	0,6
1110	Kriminalvårdschef	1731	0,16
2419	Kriminalvårdsdirektör, funktions- eller mellanchef	2245	0,25
2419	Kriminalvårdsdirektör, verksamhetsnära chef	2245	0,25
2419	Kriminalvårdsinspektör, funktions- eller mellanchef	2245	0,25
2419	Kriminalvårdsinspektör, verksamhetsnära chef	2245	0,25
2443	Kriminolog	2245	0,25
2451	Kritiker	1420	0,11
3449	Krogkontrollant	2954	0,46
5227	Krokimodell	7685	0,98
8223	Kromarbetare	5570	0,92
4215	Kronoassistent	6270	0,95
2419	Kronodirektör, funktions- eller mellanchef	2245	0,25
2419	Kronodirektör, verksamhetsnära chef	2245	0,25
2429	Kronofogde	1033	0,06
4215	Kronoinspektör	6270	0,95
4215	Kronokommissarie	6270	0,95
8111	Krosskötare, malmkross	6995	0,97
8111	Krossmaskinist	6995	0,97
8111	Krossverksmaskinist	6995	0,97
7422	Krukmakare	5183	0,9
8229	Krutbruksarbetare	5183	0,9
2139	Kryptolog, dataspecialist	2053	0,21
2121	Kryptolog, matematiker	2110	0,23
1314	Krögare, funktions- eller mellanchef	1306	0,083
1314	Krögare, verksamhetsnära chef	1306	0,083
2451	Krönikör	1420	0,11
8211	Kuggfräsare	7685	0,98
7224	Kugghyvlare	6995	0,97
7224	Kuggslipare	6995	0,97
7422	Kulare, glas	6995	0,97
8111	Kulkvarnskötare, malmanrikning	6995	0,97
2419	Kultur- och fritidschef, funktions- eller mellanchef	2245	0,25
2419	Kultur- och fritidschef, verksamhetsnära chef	2245	0,25
4140	Kulturassistent, arkiv m.m.	6995	0,97
4140	Kulturassistent, bibliotek m.m.	8403	0,99
2480	Kulturassistent, handläggare/utredare, offentlig förvaltning	2110	0,23
2480	Kulturassistent, utredare, handläggare, intresseorg.	2110	0,23
2419	Kulturchef, funktions- eller mellanchef	2245	0,25
2419	Kulturchef, verksamhetsnära chef	2245	0,25
2443	Kulturgeograf	2245	0,25
2480	Kulturintendent, offentlig förvaltning	2110	0,23
2480	Kultursekreterare	2110	0,23
1227	Kulturskolechef, funktions- eller mellanchef	241	0,01
2443	Kulturvetare	2934	0,44
4190	Kundansvarig, bostadsföretag	7685	0,98
3415	Kundkonsulent	2245	0,25
5142	Kundmottagare, begravningsbyrå	3166	0,54
3429	Kundmottagare, bilverkstad	5982	0,94
5227	Kundmottagare, övrig	6646	0,96
3411	Kundmäklare	1251	0,075
4212	Kundservicekoordinator, finansbolag	5982	0,94
4212	Kundtjänst, bank	7685	0,98
5227	Kundtjänstbiträde, butik	6646	0,96
5227	Kundtjänstbiträde, callcenter	6646	0,96
3412	Kundtjänsteman, försäkring	8403	0,99
9150	Kundvagnsuppsamlare	6995	0,97
3415	Kundvårdare	2245	0,25
7137	Kundvärd, bostadsföretag	3598	0,66
2492	Kurator	2245	0,25
3449	Kursadministratör	4610	0,86
5121	Kursgårdsföreståndare	3480	0,63
2310	Kursledare, högskola	746	0,032
3320	Kursledare, studiecirkel o.dyl.	3212	0,56
3449	Kurssekreterare	4610	0,86
3320	Kursutvecklare, utbildningsföretag	292	0,014
3320	Kursutvecklare, utbildningsväsendet	3212	0,56
4222	Kursvärd	5982	0,94
9330	Kusk	3938	0,75
3441	Kustbevakningsassistent	1358	0,098
3441	Kustbevakningsinspektör	1358	0,098
3441	Kustbevakningstjänsteman	1358	0,098
3142	Kustradioassistent	6995	0,97
4190	Kuverterare	4357	0,84
8290	Kuverteringsmaskinskötare	7685	0,98
8253	Kuvertmaskinskötare	6270	0,95
7413	Kvalitetsbedömare, livsmedel	5982	0,94
1239	Kvalitetschef, funktions- eller mellanchef	2245	0,25
3431	Kvalitetschef, verksamhetsnära chef	2245	0,25
3112	Kvalitetsingenjör, bygg och anläggning	6646	0,96
3114	Kvalitetsingenjör, elektronik	4357	0,84
3114	Kvalitetsingenjör, elkraft	4357	0,84
3117	Kvalitetsingenjör, gruva/metallurgi	5361	0,91
3119	Kvalitetsingenjör, kemiteknik	2220	0,24
3119	Kvalitetsingenjör, läkemedelstillverkning	5183	0,9
3115	Kvalitetsingenjör, maskin	4095	0,81
3114	Kvalitetsingenjör, telekommunikation	4357	0,84
3119	Kvalitetsingenjör, textil, trä m.m.	5183	0,9
2142	Kvalitetskoordinator, bygg och anläggning	488	0,019
2144	Kvalitetskoordinator, elektronik	2083	0,22
2144	Kvalitetskoordinator, elkraft	1376	0,1
2480	Kvalitetskoordinator, forskning	2110	0,23
2147	Kvalitetskoordinator, gruvteknik	1731	0,16
2146	Kvalitetskoordinator, kemiteknisk produktion	441	0,017
2145	Kvalitetskoordinator, maskin- och fordonstillverkning	3064	0,49
2419	Kvalitetskoordinator, organisationsutveckling	1472	0,13
2149	Kvalitetskoordinator, produktion av textil, trä m.m.	1125	0,07
2144	Kvalitetskoordinator, telekommunikation	601	0,025
3239	Kvalitetskoordinator, vård och omsorg	838	0,038
2142	Kvalitetskoordinator, väg och vatten	488	0,019
3119	Kvalitetsmätare, metallprodukter	5183	0,9
2419	Kvalitetsrevisor	1472	0,13
3413	Kvalitetssamordnare, bostadsföretag	6995	0,97
2142	Kvalitetssamordnare, bygg och anläggning	488	0,019
2144	Kvalitetssamordnare, elektronik	2083	0,22
2144	Kvalitetssamordnare, elkraft	1376	0,1
2480	Kvalitetssamordnare, forskning	2110	0,23
2147	Kvalitetssamordnare, gruvteknik	1731	0,16
2146	Kvalitetssamordnare, kemiteknisk produktion	441	0,017
2145	Kvalitetssamordnare, maskin- och fordonstillverkning	3064	0,49
2419	Kvalitetssamordnare, organisationsutveckling	1472	0,13
2149	Kvalitetssamordnare, produktion av textil, trä m.m.	1125	0,07
2144	Kvalitetssamordnare, telekommunikation	601	0,025
3239	Kvalitetssamordnare, vård och omsorg	838	0,038
2142	Kvalitetssamordnare, väg och vatten	488	0,019
3441	Kvalitetssäkrare, Tullverket	1358	0,098
3114	Kvalitetstekniker, elektronik	4357	0,84
3114	Kvalitetstekniker, elkraft	4357	0,84
3117	Kvalitetstekniker, gruva/metallurgi	5361	0,91
3119	Kvalitetstekniker, kemiteknik	2220	0,24
3115	Kvalitetstekniker, maskin	4095	0,81
3114	Kvalitetstekniker, telekommunikation	4357	0,84
3119	Kvalitetstekniker, textil, trä m.m.	5183	0,9
8274	Kvarnarbetare	5637	0,93
8274	Kvarnmaskinskötare	5637	0,93
8274	Kvarnoperatör	5637	0,93
8150	Kvarnskötare, kemisk produktion	4550	0,85
8111	Kvarnskötare, stenkross	6995	0,97
7137	Kvartersvärd	3598	0,66
2114	Kvartärgeolog	3480	0,63
3461	Kvinnojourarbetare	1472	0,13
7221	Kycklingskötare	6270	0,95
7221	Kycklingsorterare	6270	0,95
7221	Kycklinguppfödare	6270	0,95
7135	Kyl & Värmepumpmontör	3548	0,65
7135	Kyl & Värmepumptekniker	3548	0,65
9330	Kyllagerarbetare	4550	0,85
3141	Kylmaskinist, fartyg	950	0,041
8160	Kylmaskinist, kyl- och frysanläggning	6270	0,95
7135	Kylmekaniker	3548	0,65
7135	Kylmontör	3548	0,65
7135	Kyltekniker	3548	0,65
5123	Kypare	5982	0,94
2460	Kyrkoadjunkt	601	0,025
6113	Kyrkogårdsarbetare	4803	0,87
6113	Kyrkogårdschef	4803	0,87
6113	Kyrkogårdsföreståndare	6995	0,97
6113	Kyrkogårdsförman	4803	0,87
6113	Kyrkogårdsmästare	6995	0,97
6113	Kyrkogårdstekniker	6995	0,97
6113	Kyrkogårdsvaktmästare	4803	0,87
2460	Kyrkoherde	601	0,025
2419	Kyrkokamrer, funktions- eller mellanchef	2245	0,25
2419	Kyrkokamrer, verksamhetsnära chef	2245	0,25
3473	Kyrkokantor	1158	0,074
4120	Kyrkokassör	7685	0,98
3473	Kyrkomusiker	1158	0,074
4190	Kyrkoskrivare	6646	0,96
3473	Kyrkosångare	1158	0,074
7137	Kyrkvaktmästare	3598	0,66
9142	Kyrkvärd	6995	0,97
1120	Kårordförande, studentkår	2245	0,25
2451	Kåsör	1420	0,11
5135	Käkkirurgitandsköterska	3640	0,68
1314	Källarmästare, funktions- eller mellanchef	1306	0,083
1314	Källarmästare, verksamhetsnära chef	1306	0,083
8112	Kärnborrare	5637	0,93
2111	Kärnfysiker	1376	0,1
7143	Kärnkraftsanerare	3652	0,69
2111	Kärnkraftsinspektör	1376	0,1
7211	Kärnmakare, hantverk	6270	0,95
8125	Kärnmakare, maskin	5361	0,91
7221	Kättingsmed	5637	0,93
9130	Köksbiträde	6995	0,97
1314	Kökschef, funktions- eller mellanchef	1306	0,083
1314	Kökschef, verksamhetsnära chef	1306	0,083
5121	Köksföreståndare	3480	0,63
5122	Köksmästare	3480	0,63
3429	Köp- och försäljningsmäklare	8403	0,99
5227	Köpman	1731	0,16
3473	Körledare	1158	0,074
7433	Körsnär	4357	0,84
3473	Körsångare, klassisk musik	1158	0,074
3473	Körsångare, populärmusik	1158	0,074
7413	Köttklassificerare	5982	0,94
7411	Köttmästare	5982	0,94
2451	Labelmanager	2010	0,18
3212	Laborant, fysik	5361	0,91
3212	Laborant, kemi	5361	0,91
2111	Laborator, fysik	1376	0,1
2113	Laborator, kemi	1376	0,1
8229	Laboratorieassistent, fotolaboratorium	8403	0,99
3240	Laboratorieassistent, mikrobiologiskt laboratorium	5183	0,9
3240	Laboratorieassistent, sjukvårdslaboratorium	5183	0,9
8229	Laboratoriebiträde, fotolaboratorium	8403	0,99
3212	Laboratoriebiträde, frökontroll	6995	0,97
5139	Laboratoriebiträde, fysikaliskt laboratorium	4610	0,86
5139	Laboratoriebiträde, kemiskt laboratorium	4610	0,86
5139	Laboratoriebiträde, sjukhus	4610	0,86
1237	Laboratoriechef, farmakologiskt laboratorium, funktions- eller mellanchef	457	0,018
1237	Laboratoriechef, farmakologiskt laboratorium, verksamhetsnära chef	457	0,018
1237	Laboratoriechef, fysikaliskt laboratorium, funktions- eller mellanchef	457	0,018
1237	Laboratoriechef, fysikaliskt laboratorium, verksamhetsnära chef	457	0,018
1237	Laboratoriechef, kemiska/tekniska produkter, funktions- eller mellanchef	457	0,018
1237	Laboratoriechef, kemiska/tekniska produkter, verksamhetsnära chef	457	0,018
1237	Laboratoriechef, kemiskt laboratorium, funktions- eller mellanchef	457	0,018
1237	Laboratoriechef, kemiskt laboratorium, verksamhetsnära chef	457	0,018
9130	Laboratoriediskare	6995	0,97
6129	Laboratoriedjurvårdare	4610	0,86
3240	Laboratorieföreståndare, sjukhus	5183	0,9
3212	Laboratorieingenjör, fysik	5361	0,91
3212	Laboratorieingenjör, kemi	5361	0,91
3117	Laboratorieingenjör, metallurgi	5361	0,91
2221	Laboratorieläkare	13	0,0042
3134	Laboratorietandtekniker	6995	0,97
3212	Laboratorietekniker, fysik	5361	0,91
3212	Laboratorietekniker, kemi	5361	0,91
2223	Laboratorieveterinär	838	0,038
8223	Lackbrännare	5361	0,91
8223	Lackerare, fordonsreparation	5361	0,91
8223	Lackerare, fordonstillverkning	5361	0,91
8223	Lackerare, hantverk	5361	0,91
8223	Lackerare, industri 	5361	0,91
8229	Lackkokare	5183	0,9
7111	Laddare, gruva	3012	0,48
6130	Ladugårdsföreståndare, blandad drift	6270	0,95
7221	Ladugårdsföreståndare, lantbrukets husdjur	6270	0,95
6130	Ladugårdsförman, blandad drift	6270	0,95
7221	Ladugårdsförman, lantbrukets husdjur	6270	0,95
6130	Ladugårdsskötare, blandad drift	6270	0,95
7221	Ladugårdsskötare, lantbrukets husdjur	6270	0,95
4131	Lageradministratör	7685	0,98
4131	Lageransvarig	7685	0,98
9320	Lagerarbetare, handpackare	2830	0,38
9330	Lagerarbetare, manuell godshantering	4550	0,85
4131	Lagerarbetare, ospec	7685	0,98
8334	Lagerarbetare, truckförare	5637	0,93
4131	Lagerassistent	7685	0,98
9330	Lagerbiträde	4550	0,85
1235	Lagerchef, funktions- eller mellanchef	3275	0,59
4131	Lagerchef, verksamhetsnära chef	7685	0,98
4131	Lagerexpedit	7685	0,98
4131	Lagerföreståndare	7685	0,98
4131	Lagerförvaltare	7685	0,98
4131	Lagerkontorist	7685	0,98
4131	Lagerkontrollant	7685	0,98
4131	Lagerman	7685	0,98
4131	Lagermästare	7685	0,98
4131	Lagerplanerare	4956	0,88
4131	Lagerplockare	7685	0,98
2422	Lagman	3513	0,64
4215	Lagsökningsman	6270	0,95
8232	Laminatpressare, plast	7685	0,98
8223	Laminerare, metall	5570	0,92
8144	Laminerare, papper	4095	0,81
8232	Laminerare, plast	7685	0,98
8251	Laminerare, tryckeri	4273	0,83
7435	Lampskärmssömmerska	8403	0,99
2419	Landsantikvarie, funktions- eller mellanchef	2245	0,25
2419	Landsantikvarie, verksamhetsnära chef	2245	0,25
2419	Landsarkivarie, funktions- eller mellanchef	2245	0,25
2419	Landsarkivarie, verksamhetsnära chef	2245	0,25
2480	Landsbygdsutvecklare	2110	0,23
1110	Landshövding	1731	0,16
2141	Landskapsarkitekt	1000	0,045
3211	Landskapsingenjör, rådgivning	6995	0,97
1110	Landstingsdirektör	1731	0,16
2423	Landstingsjurist	1033	0,06
1110	Landstingspolitiker	1731	0,16
2411	Landstingsrevisor	8403	0,99
1110	Landstingsråd	1731	0,16
2480	Landstingssekreterare	2110	0,23
7221	Lantarbetare, djurskötare	6270	0,95
6130	Lantarbetare, djurskötare o. maskinförare	6270	0,95
8331	Lantarbetare, maskinförare	4803	0,87
6130	Lantarbetare, ospec	6270	0,95
4150	Lantbrevbärare	6270	0,95
6130	Lantbrukare, blandad drift	6270	0,95
6111	Lantbrukare, blandade växtslag	4803	0,87
7221	Lantbrukare, husdjursuppfödning	6270	0,95
6130	Lantbrukare, ospec	6270	0,95
6111	Lantbrukare, växtodling	4803	0,87
3433	Lantbruksbokförare	7685	0,98
3431	Lantbruksdirektör	2245	0,25
3211	Lantbruksekonom	512	0,021
6130	Lantbruksförman, blandad drift	6270	0,95
3211	Lantbruksinspektor, blandad drift	6995	0,97
3211	Lantbruksinspektor, husdjursuppfödning	6995	0,97
4120	Lantbrukskassör	7685	0,98
3211	Lantbrukskonsulent	512	0,021
2322	Lantbrukslärare	2564	0,26
2480	Lantbruksråd	2110	0,23
3211	Lantbruksrådgivare	512	0,021
6130	Lantbruksrättare, blandad drift	6270	0,95
3211	Lantmästare	6995	0,97
2148	Lantmätare	4956	0,88
1226	Lantmäteridirektör, funktions- eller mellanchef	2245	0,25
1226	Lantmäteridirektör, verksamhetsnära chef	2245	0,25
3118	Lantmäteriingenjör	4095	0,81
7243	Larminstallatör	3064	0,49
3142	Larmoperatör	6995	0,97
7243	Larmtekniker	3064	0,49
8211	Laseroperatör, plåt	7685	0,98
3229	Laserterapeut	3166	0,54
9330	Lastare	4550	0,85
8281	Lastbilsbyggare	4231	0,82
8323	Lastbilschaufför	4045	0,79
9150	Lastbilsdemonterare	5637	0,93
7241	Lastbilselektriker	5637	0,93
8323	Lastbilsförare	4045	0,79
7231	Lastbilsmekaniker	5637	0,93
8281	Lastbilsmontör	4231	0,82
7231	Lastbilsreparatör	5637	0,93
5226	Lastbilssäljare	7685	0,98
9190	Lastbilstvättare	2809	0,37
8332	Lastmaskinförare	6270	0,95
8332	Lastmaskinskötare, gruva, stenbrott	6270	0,95
4132	Lastningsförman	292	0,014
8240	Lastpallsbyggare	6995	0,97
7231	Lastvagnsmekaniker	5637	0,93
8281	Lastvagnsmontör	4231	0,82
3471	Layoutare	1268	0,082
3471	Layoutchef	1268	0,082
3471	Layoutman	1268	0,082
3471	Layouttecknare	1268	0,082
8121	LD-operatör	4956	0,88
5227	Leasingadministratör	6995	0,97
5227	Leasingchef	2648	0,28
3320	Ledarskapsutbildare	292	0,014
7243	Ledningsmontör, tele	3064	0,49
5133	Ledsagare	3887	0,74
5131	Lekbiträde	1319	0,084
5131	Lekledare	1319	0,084
9142	Lekmannadomare	8403	0,99
3310	Lekotekarie	1719	0,15
5131	Lekplatsföreståndare	1319	0,084
3310	Lekterapeut	1719	0,15
2323	Lektor, gymnasieskola	193	0,0078
2310	Lektor, högskola/universitet	746	0,032
3471	Lektör	5084	0,89
7111	Lertagsarbetare	6646	0,96
4131	Leveransbevakare	4956	0,88
1235	Leveranschef, funktions- eller mellanchef	3275	0,59
4131	Leveranschef, verksamhetsnära chef	292	0,014
4131	Leveranskontorist	4956	0,88
9330	Leveransmontör	7685	0,98
4131	Leveransplanerare	4956	0,88
2444	Lexikograf	2830	0,38
9150	Licenskontrollant, TV	5982	0,94
7212	Licenssvetsare	5982	0,94
8333	Liftbiträde	6995	0,97
7215	Liftbyggare	5084	0,89
8323	Liftdumper- och lastväxlarförare	4045	0,79
8333	Liftmaskinist	6995	0,97
7215	Liftmontör	5084	0,89
7215	Liftreparatör	5084	0,89
8333	Liftskötare	6995	0,97
7215	Lifttekniker	5084	0,89
8333	Liftvärd	6995	0,97
9142	Likbärare	6995	0,97
8142	Limberedare, träfiberindustri	4610	0,86
8142	Limmare, fiberskivtillverkning	4610	0,86
8240	Limmare, snickeri	6995	0,97
3222	Limnolog	763	0,033
8321	Limousinförare	7685	0,98
8333	Linbaneskötare	6995	0,97
3474	Lindansare	1158	0,074
7241	Lindare, reparation	5637	0,93
2444	Lingvist	2830	0,38
8269	Linhäcklare	6646	0,96
3429	Linjeagent	8403	0,99
3114	Linjeingenjör	4357	0,84
7243	Linjemontör, elkraft	1341	0,097
7243	Linjemontör, tele	3064	0,49
7243	Linjemästare, elkraft	1341	0,097
7243	Linjemästare, tele	3064	0,49
7243	Linjereparatör, elkraft	1341	0,097
7435	Linnesömmerska	8403	0,99
8125	Linslagare	5361	0,91
8290	Linsslipare	6995	0,97
7421	Listarbetare	6646	0,96
7421	Listförgyllare	6270	0,95
7421	Listmakare	6646	0,96
7342	Litograf	6995	0,97
2432	Litteraturingenjör	3548	0,65
3429	Litterär agent	5982	0,94
2121	Livförsäkringsaktuarie	2110	0,23
8274	Livsmedelsarbetare, bageri	5637	0,93
8271	Livsmedelsarbetare, kött o. fiskberedning	5637	0,93
8272	Livsmedelsarbetare, mejeriprodukter	5637	0,93
5221	Livsmedelsbiträde	7685	0,98
3119	Livsmedelsingenjör	5183	0,9
3222	Livsmedelsinspektör	5982	0,94
3222	Livsmedelskonsulent	5982	0,94
3222	Livsmedelskontrollant	5982	0,94
3119	Livsmedelstekniker	5183	0,9
3450	Livvakt, polis	3246	0,57
5152	Livvakt, övrig	6270	0,95
7123	Ljudassistent	7685	0,98
7123	Ljudbandstekniker	7685	0,98
7123	Ljudbiträde	7685	0,98
7123	Ljuddesigner	7685	0,98
7123	Ljudingenjör	7685	0,98
7123	Ljudläggare	7685	0,98
3476	Ljudradioinspicient	3331	0,61
7123	Ljudtekniker	7685	0,98
7123	Ljusdesigner	3331	0,61
8229	Ljusformare	5183	0,9
8229	Ljuskopist	8403	0,99
8229	Ljusstöpare	5183	0,9
7123	Ljussättare	3331	0,61
7123	Ljustekniker	3331	0,61
3229	Ljusterapeut	144	0,0071
8251	Ljustryckare	4273	0,83
2480	Lobbyist, organisation	2110	0,23
3476	Loggare	3331	0,61
4131	Logistikassistent	4956	0,88
4131	Logistikbiträde	4956	0,88
1235	Logistikchef, funktions- eller mellanchef	3275	0,59
4131	Logistikchef, verksamhetsnära chef	4956	0,88
2149	Logistiker	673	0,029
3416	Logistiker, inköpare	4803	0,87
4131	Logistiker, lagerplanering	7685	0,98
4132	Logistiker, transportplanering	6646	0,96
2149	Logistikingenjör	673	0,029
2149	Logistikkonsult	673	0,029
110	Logistikofficer	3765	0,72
3415	Logistiksäljare	2245	0,25
2149	Logistikutvecklare	673	0,029
3229	Logoped	125	0,0064
5139	Logopedassistent	4610	0,86
5113	Lokalguide	5361	0,91
7137	Lokalkoordinator	3598	0,66
9122	Lokalstädare	3652	0,69
9122	Lokalvårdare	3652	0,69
9122	Lokalvårdsinspektör	4610	0,86
9122	Lokalvårdsledare	5982	0,94
8311	Lokbiträde	6646	0,96
8311	Lokförare	6646	0,96
4132	Lokledare	6646	0,96
7233	Lokreparatör	4956	0,88
8323	Lots, bil-	4045	0,79
3142	Lots, fartyg	2617	0,27
1226	Lotsdirektör, funktions- eller mellanchef	2245	0,25
1226	Lotsdirektör, verksamhetsnära chef	2245	0,25
3142	Lotsförman	2617	0,27
2411	Lotskamrer	8403	0,99
3142	Lotskapten	2617	0,27
3142	Lotsplatschef	2617	0,27
5224	Lottförsäljare	6995	0,97
3461	LSS-handläggare 	1472	0,13
3152	Luftfartsingenjör	5982	0,94
3152	Luftfartsinspektör	5982	0,94
8269	Lumprivare	6646	0,96
8269	Lumpsorterare	6646	0,96
9130	Lunchrumsbiträde	6995	0,97
2221	Lungläkare	13	0,0042
8333	Lyftkranförare	6995	0,97
3229	Lymfterapeut	144	0,0071
9320	Lådspikare	5637	0,93
2330	Lågstadielärare	1932	0,17
1315	Lånechef, bank, funktions- eller mellanchef	1731	0,16
1315	Lånechef, bank, verksamhetsnära chef	1731	0,16
2432	Lånechef, bibliotek	3548	0,65
4212	Lånehandläggare	7685	0,98
4212	Lånekamrer	7685	0,98
8211	Långsvarvare	7685	0,98
8323	Långtradarchaufför	4045	0,79
7311	Låsmontör	5637	0,93
7311	Låssmed	5637	0,93
7311	Låssmedsmästare	5637	0,93
7311	Låstekniker	5637	0,93
8269	Läderfärgare	2879	0,39
8269	Lädersömmare	6995	0,97
8269	Lädervaruarbetare	6995	0,97
4190	Lägenhetsförmedlare	7685	0,98
3413	Lägenhetssäljare	6995	0,97
4190	Lägenhetsuthyrare	7685	0,98
3462	Lägerledare	1472	0,13
2221	Läkare, allmänmedicinare	13	0,0042
2221	Läkare, allmänspecialist	13	0,0042
4112	Läkarsekreterare	5084	0,89
3229	Läkeeurytmist	144	0,0071
2224	Läkemedelsansvarig, apotekare	267	0,012
3415	Läkemedelsansvarig, apotekschef, funktions- eller mellanchef	1731	0,16
3415	Läkemedelsansvarig, apotekschef, verksamhetsnära chef	1731	0,16
8221	Läkemedelsarbetare	5183	0,9
2212	Läkemedelsforskare	2696	0,3
2212	Läkemedelsinspektör	2696	0,3
3415	Läkemedelskonsulent	2245	0,25
2351	Läkepedagog	389	0,016
3133	Länktekniker	7685	0,98
2431	Länsantikvarie	3991	0,76
1226	Länsarkitekt, funktions- eller mellanchef	2245	0,25
1226	Länsarkitekt, verksamhetsnära chef	2245	0,25
2423	Länsassessor	1033	0,06
2419	Länsbibliotekarie, funktions- eller mellanchef	2245	0,25
2419	Länsbibliotekarie, verksamhetsnära chef	2245	0,25
2480	Länsbildningskonsulent	2110	0,23
3431	Länsbostadsdirektör	2245	0,25
3320	Länshemslöjdskonsulent	3212	0,56
2480	Länshälsovårdskonsulent	2110	0,23
6153	Länsjaktvårdare	512	0,021
6153	Länsjaktvårdskonsulent	512	0,021
2423	Länsjurist	1033	0,06
3431	Länsjägmästare	2245	0,25
2148	Länslantmätare	4956	0,88
2221	Länsläkare	13	0,0042
2419	Länsmuseichef, funktions- eller mellanchef	2245	0,25
2419	Länsmuseichef, verksamhetsnära chef	2245	0,25
2423	Länsnotarie	1033	0,06
1110	Länspolischef	1731	0,16
2411	Länsrevisor	8403	0,99
1110	Länsråd	1731	0,16
2422	Länsrättsassessor	3513	0,64
2422	Länsrättsfiskal	3513	0,64
2422	Länsrättsnotarie	3513	0,64
1110	Länsskattechef	1731	0,16
2223	Länsveterinär	838	0,038
2421	Länsåklagare	775	0,035
1110	Länsöverdirektör	1731	0,16
7224	Läppare	6995	0,97
5131	Lärarassistent	3212	0,56
3320	Lärare i musik- och kulturskolan	193	0,0078
2330	Lärare, 1-3	1932	0,17
2330	Lärare, 1-7	1932	0,17
2330	Lärare, 4-9	1932	0,17
2322	Lärare, automation	2564	0,26
2322	Lärare, bageri och konditori	2564	0,26
2322	Lärare, barn- o. fritidsprogrammet	2564	0,26
2323	Lärare, barn- o. ungdomskunskap	193	0,0078
2322	Lärare, beklädnadsyrken	2564	0,26
2330	Lärare, bildämnen, grundskola	1932	0,17
2323	Lärare, bildämnen, gymnasieskola	193	0,0078
2322	Lärare, bygg och anläggning	2564	0,26
3320	Lärare, dans, teater, drama (studiecirkel, kurs)	1472	0,13
2330	Lärare, dans, teater, drama, grundskola	1932	0,17
2323	Lärare, dans, teater, drama, gymnasieskola	193	0,0078
2330	Lärare, datakunskap (grundskola)	1932	0,17
2323	Lärare, datakunskap (gymnasieskola)	193	0,0078
3320	Lärare, datakunskap (studiecirkel, kurs)	292	0,014
2322	Lärare, drift- och energiteknik	2564	0,26
2322	Lärare, DU, fartygsteknik	2564	0,26
2323	Lärare, ekonomiska ämnen	193	0,0078
2322	Lärare, el-teleteknik	2564	0,26
2322	Lärare, elektronik	2564	0,26
2322	Lärare, elprogrammet	2564	0,26
2322	Lärare, energiprogrammet	2564	0,26
2330	Lärare, estetiska och praktiska ämnen, grundskola	1932	0,17
2323	Lärare, estetiska och praktiska ämnen, gymnasieskola	193	0,0078
2322	Lärare, fiskeriyrken	2564	0,26
2322	Lärare, flygteknik	2564	0,26
2323	Lärare, folkhögskola	193	0,0078
2322	Lärare, fordonsprogrammet	2564	0,26
2322	Lärare, fordonsteknik	2564	0,26
2322	Lärare, frisör och skönhetsvård	2564	0,26
3310	Lärare, förskola	1719	0,15
2330	Lärare, grundskola	1932	0,17
2323	Lärare, gymnasieskola, allm. ämne	193	0,0078
2322	Lärare, handel och administration	2564	0,26
2322	Lärare, hantverksprogrammet	2564	0,26
2330	Lärare, hemkunskap, grundskola	1932	0,17
2323	Lärare, hemkunskap, gymnasieskola	193	0,0078
2323	Lärare, historia, filosofi	193	0,0078
2322	Lärare, hotell och restaurang	2564	0,26
2330	Lärare, idrott, gymnastik, hälsa, grundskola	1932	0,17
2323	Lärare, idrott, gymnastik, hälsa, gymnasieskola	193	0,0078
2322	Lärare, industriprogrammet	2564	0,26
2322	Lärare, installation	2564	0,26
2322	Lärare, kött och charkuteri	2564	0,26
2322	Lärare, lantbruk, skogsbruk, trädgård	2564	0,26
2322	Lärare, livsmedelsprogrammet	2564	0,26
2323	Lärare, ljud och musik	193	0,0078
2323	Lärare, matematik-naturvetenskapliga ämnen, gymnasieskola	193	0,0078
2322	Lärare, media, grafisk produktion	2564	0,26
2322	Lärare, miljövård	2564	0,26
3320	Lärare, musik (studiecirkel, kurs)	1472	0,13
2330	Lärare, musik, grundskola	1932	0,17
2323	Lärare, musik, gymnasieskola	193	0,0078
2322	Lärare, måleriteknik	2564	0,26
2322	Lärare, naturbruk	2564	0,26
2322	Lärare, omvårdnad, social omsorg	2564	0,26
2322	Lärare, omvårdnad, tandvård	2564	0,26
